시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
서울특별시 강남구 일원동,735,735,0,가람,84.95,201101,10,"89,000",4,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,84.95,201102,21,"89,500",4,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,84.95,201102,22,"93,500",5,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,84.95,201105,21,"96,000",2,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,84.95,201106,13,"92,000",2,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,84.95,201107,15,"89,500",3,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,84.95,201107,18,"92,000",2,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,75.16,201107,28,"70,000",5,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,84.95,201108,17,"85,200",5,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,84.95,201109,9,"88,750",2,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,75.16,201110,1,"70,000",1,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,75.16,201110,28,"74,250",5,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,75.16,201110,31,"73,000",2,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,201101,7,"78,000",10,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,201102,12,"82,000",7,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,201102,15,"79,000",6,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,82.3,201103,31,"64,500",7,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,82.3,201105,7,"66,500",10,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,201106,29,"72,000",1,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,201108,16,"78,750",12,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,82.3,201108,17,"66,000",11,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,84.5,201110,1,"77,000",7,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,201110,28,"75,000",8,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,690-1,690,1,대우,65.1,201101,27,"77,200",3,1983,개포로110길 36,, ,-,-
서울특별시 강남구 일원동,690-1,690,1,대우,80.67,201111,10,"70,000",3,1983,개포로110길 36,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,134.71,201101,25,"141,250",9,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,99.79,201101,25,"88,700",1,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,99.79,201101,29,"114,000",13,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,99.79,201103,30,"104,000",3,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,134.71,201105,14,"139,800",10,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,134.71,201106,18,"136,000",5,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,99.79,201107,2,"113,500",12,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,134.71,201107,21,"142,500",7,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,134.71,201108,30,"136,000",14,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,99.79,201109,2,"108,000",14,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,99.79,201109,6,"106,000",8,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,99.79,201109,23,"95,000",2,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,99.79,201111,2,"97,000",14,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,99.79,201111,29,"102,000",11,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,134.71,201112,10,"130,000",11,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,716,716,0,목련타운,99.79,201112,26,"100,300",7,1993,광평로19길 15,, ,-,-
서울특별시 강남구 일원동,626,626,0,삼성,84.67,201101,13,"75,000",3,1986,개포로124길 27,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201101,3,"75,000",3,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201101,5,"75,000",4,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201101,7,"69,500",5,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201101,10,"74,700",1,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201101,31,"74,500",5,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201102,17,"75,000",5,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201104,2,"73,000",5,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,84.95,201104,4,"89,500",5,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201105,4,"75,000",5,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201105,14,"74,300",2,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,84.95,201105,14,"92,300",4,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201105,16,"76,000",2,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201105,18,"76,900",3,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201105,20,"77,500",3,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201105,20,"73,300",4,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201105,26,"74,000",1,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,84.95,201105,27,"88,900",5,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,84.95,201105,27,"94,300",3,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,84.95,201105,28,"89,300",1,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201105,30,"75,000",1,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201106,30,"74,000",5,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201107,4,"76,000",1,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201107,12,"76,400",2,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,84.95,201107,21,"94,000",4,1993,광평로10길 15,, ,-,-
서울특별시 강남구 일원동,734,734,0,상록수,74.54,201108,4,"78,000",3,1993,광평로10길 15,, ,-,-
