시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
서울특별시 강남구 일원동,735,735,0,가람,75.16,202002,14,"168,000",2,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,75.16,202006,22,"170,500",5,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,75.16,202007,16,"172,500",4,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,75.16,202009,4,"172,000",5,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,75.16,202009,4,"172,000",5,1993,일원로 127,20201124, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,75.16,202009,15,"184,000",4,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,84.95,202010,21,"197,000",2,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,84.95,202012,4,"198,000",1,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,84.95,202012,23,"210,000",4,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,735,735,0,가람,75.16,202012,29,"188,000",2,1993,일원로 127,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,202005,9,"175,000",11,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,202008,1,"197,500",8,1984,개포로110길 43,20201014, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,202008,1,"197,500",8,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,202008,23,"202,000",4,1984,개포로110길 43,20201126, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,202009,18,"200,000",13,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,202011,25,"202,000",4,1984,개포로110길 43,, ,-,-
서울특별시 강남구 일원동,615-1,615,1,개포한신,107.6,202012,7,"210,000",10,1984,개포로110길 43,, ,-,-
