시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,67.57,202302,11,"90,000",15,2006,강남대로 240,,20230412,중개거래,서울 강남구
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,67.5,202305,13,"87,000",13,2006,강남대로 240,, ,중개거래,서울 강남구
서울특별시 강남구 도곡동,967,967,0,경남,114.96,202306,30,"200,000",10,2005,논현로 209,, ,중개거래,서울 강남구
서울특별시 강남구 도곡동,967,967,0,경남,59.76,202306,30,"153,000",17,2005,논현로 209,, ,중개거래,서울 강남구
서울특별시 강남구 도곡동,960,960,0,대림,84.93,202305,11,"164,000",5,1992,논현로41길 10,, ,중개거래,서울 강남구
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,172.464,202301,13,"250,000",3,1999,언주로30길 13,,20230113,직거래,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,130.545,202303,18,"225,500",38,1999,언주로30길 13,,20230602,중개거래,서울 강남구
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,138.657,202304,6,"290,000",39,1999,언주로30길 13,, ,중개거래,서울 강남구
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,130.545,202304,20,"225,000",13,1999,언주로30길 13,, ,중개거래,서울 강남구
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,138.657,202306,12,"260,000",46,1999,언주로30길 13,, ,중개거래,서울 강남구
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,130.545,202306,16,"228,000",32,1999,언주로30길 13,, ,중개거래,서울 강남구
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,177.255,202306,19,"283,000",14,1999,언주로30길 13,, ,중개거래,"경기 수원영통구, 서울 강남구"
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,130.545,202306,21,"225,000",21,1999,언주로30길 13,, ,중개거래,서울 강남구
