시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,33.8,202003,2,"37,500",17,2006,강남대로 240,, ,-,-
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,69.18,202005,22,"70,000",9,2006,강남대로 240,, ,-,-
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,67.57,202005,30,"78,000",12,2006,강남대로 240,, ,-,-
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,69.18,202006,6,"85,000",11,2006,강남대로 240,, ,-,-
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,68.96,202006,12,"85,000",20,2006,강남대로 240,, ,-,-
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,67.57,202006,27,"79,000",13,2006,강남대로 240,20200723, ,-,-
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,67.57,202006,27,"79,000",13,2006,강남대로 240,, ,-,-
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,63.09,202007,5,"74,500",18,2006,강남대로 240,, ,-,-
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,63.09,202010,22,"84,000",19,2006,강남대로 240,, ,-,-
서울특별시 강남구 도곡동,953-1,953,1,SK허브프리모,67.57,202012,31,"90,000",5,2006,강남대로 240,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,59.76,202002,11,"132,000",5,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,59.76,202005,15,"140,000",5,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,59.76,202006,13,"140,000",15,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,84.94,202006,24,"117,000",12,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,84.94,202006,28,"169,500",20,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,59.76,202007,4,"142,500",18,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,59.76,202007,11,"143,500",2,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,59.76,202007,27,"145,300",7,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,84.94,202009,4,"175,000",15,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,84.94,202009,17,"173,000",12,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,59.76,202010,29,"149,000",16,2005,논현로 209,20201216, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,59.76,202010,29,"149,000",16,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,59.76,202011,10,"153,000",9,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,84.94,202011,27,"177,500",16,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,84.94,202011,28,"188,000",14,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,84.94,202012,1,"186,000",18,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,59.76,202012,2,"152,500",1,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,967,967,0,경남,84.94,202012,3,"174,500",16,2005,논현로 209,, ,-,-
서울특별시 강남구 도곡동,960,960,0,대림,84.93,202006,14,"149,000",3,1992,논현로41길 10,, ,-,-
서울특별시 강남구 도곡동,960,960,0,대림,84.93,202006,22,"156,000",2,1992,논현로41길 10,, ,-,-
서울특별시 강남구 도곡동,960,960,0,대림,84.93,202007,9,"165,000",13,1992,논현로41길 10,, ,-,-
서울특별시 강남구 도곡동,960,960,0,대림,84.95,202007,28,"170,000",7,1992,논현로41길 10,, ,-,-
서울특별시 강남구 도곡동,960,960,0,대림,84.95,202012,7,"185,000",10,1992,논현로41길 10,, ,-,-
서울특별시 강남구 도곡동,960,960,0,대림,84.95,202012,20,"177,000",4,1992,논현로41길 10,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,177.255,202001,23,"230,000",20,1999,언주로30길 13,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,172.464,202001,31,"237,000",30,1999,언주로30길 13,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,172.467,202002,7,"219,000",29,1999,언주로30길 13,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,130.545,202002,28,"170,000",16,1999,언주로30길 13,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,172.464,202004,16,"216,000",17,1999,언주로30길 13,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,177.255,202004,17,"235,000",31,1999,언주로30길 13,20200421, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,177.255,202004,17,"235,000",31,1999,언주로30길 13,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,117.318,202004,18,"153,000",3,1999,언주로30길 13,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,130.545,202005,25,"177,000",24,1999,언주로30길 13,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,138.657,202005,30,"189,000",45,1999,언주로30길 13,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,172.467,202006,9,"213,000",15,1999,언주로30길 13,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,172.464,202006,15,"220,000",17,1999,언주로30길 13,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,130.545,202006,30,"189,000",19,1999,언주로30길 13,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,168.456,202008,6,"278,000",34,1999,언주로30길 13,, ,-,-
서울특별시 강남구 도곡동,467-6,467,6,대림아크로빌,146.754,202008,6,"172,000",34,1999,언주로30길 13,, ,-,-
