"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20130101 ~ 20131231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 강남구"
"읍면동 : 대치동"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","등기신청일자","거래유형","중개사소재지"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201301","26","156,000","12","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201301","26","99,000","9","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201301","28","81,500","1","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201302","21","155,000","10","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201302","25","99,900","5","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201303","10","99,200","12","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201303","18","165,000","10","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201304","24","110,000","9","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201305","1","109,750","13","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201305","25","108,000","6","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201305","29","160,000","10","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201306","1","129,000","1","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201306","27","146,500","8","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","158.54","201307","1","155,000","15","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201308","20","177,000","12","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","189.98","201309","3","184,800","10","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","189.98","201309","16","225,000","9","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201309","30","109,500","9","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","127.61","201310","1","140,000","2","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201311","4","107,000","1","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201311","11","113,000","3","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201312","31","113,000","8","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","503","0503","0000","개포우성1","84.81","201312","31","113,500","7","1983","선릉로 120",""," ","-","-"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","84.69","201301","9","97,800","15","1984","남부순환로 2912",""," ","-","-"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","84.69","201302","2","100,000","13","1984","남부순환로 2912",""," ","-","-"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","159.6","201302","23","189,500","9","1984","남부순환로 2912",""," ","-","-"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201304","12","175,500","5","1984","남부순환로 2912",""," ","-","-"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","127.78","201305","21","160,000","15","1984","남부순환로 2912",""," ","-","-"
"서울특별시 강남구 대치동","500","0500","0000","개포우성2","159.6","201312","16","177,000","3","1984","남부순환로 2912",""," ","-","-"
"서울특별시 강남구 대치동","612","0612","0000","국제","132.53","201304","18","112,000","6","1983","남부순환로395길 30",""," ","-","-"
"서울특별시 강남구 대치동","612","0612","0000","국제","84.69","201305","21","83,800","8","1983","남부순환로395길 30",""," ","-","-"
"서울특별시 강남구 대치동","612","0612","0000","국제","84.69","201311","22","88,000","10","1983","남부순환로395길 30",""," ","-","-"
"서울특별시 강남구 대치동","612","0612","0000","국제","84.69","201311","23","80,000","1","1983","남부순환로395길 30",""," ","-","-"
"서울특별시 강남구 대치동","612","0612","0000","국제","132.53","201312","19","122,000","9","1983","남부순환로395길 30",""," ","-","-"
"서울특별시 강남구 대치동","1017-1","1017","0001","노빌리티빌리지","168.04","201312","31","89,000","2","1999","삼성로51길 10-13",""," ","-","-"
"서울특별시 강남구 대치동","891-26","0891","0026","대우아이빌멤버스(891-26)","35.236","201301","28","23,600","6","2003","삼성로85길 42",""," ","-","-"
"서울특별시 강남구 대치동","891-26","0891","0026","대우아이빌멤버스(891-26)","35.236","201302","5","24,000","12","2003","삼성로85길 42",""," ","-","-"
"서울특별시 강남구 대치동","891-26","0891","0026","대우아이빌멤버스(891-26)","35.796","201303","1","23,750","8","2003","삼성로85길 42",""," ","-","-"
"서울특별시 강남구 대치동","891-26","0891","0026","대우아이빌멤버스(891-26)","35.236","201312","27","18,133","6","2003","삼성로85길 42",""," ","-","-"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","34.2","201302","8","22,500","7","2004","선릉로90길 56",""," ","-","-"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","34.2","201303","21","23,000","10","2004","선릉로90길 56",""," ","-","-"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","34.2","201305","2","22,000","7","2004","선릉로90길 56",""," ","-","-"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","46.23","201305","6","33,900","8","2004","선릉로90길 56",""," ","-","-"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","33.06","201305","10","21,500","7","2004","선릉로90길 56",""," ","-","-"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","35.72","201305","10","21,800","8","2004","선릉로90길 56",""," ","-","-"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","33.06","201305","21","22,000","8","2004","선릉로90길 56",""," ","-","-"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","34.2","201306","3","22,000","11","2004","선릉로90길 56",""," ","-","-"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","34.2","201306","11","22,500","11","2004","선릉로90길 56",""," ","-","-"
"서울특별시 강남구 대치동","891-23","0891","0023","대우아이빌명문가(891-23)","33.06","201306","14","22,950","8","2004","선릉로90길 56",""," ","-","-"
