시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
서울특별시 강남구 역삼동,828-21,828,21,(828-21),58.52,200706,7,"26,000",6,2005,테헤란로10길 25,, ,-,-
서울특별시 강남구 역삼동,828-21,828,21,(828-21),62.19,200706,25,"29,500",6,2005,테헤란로10길 25,, ,-,-
서울특별시 강남구 역삼동,828-76,828,76,(828-76),84.42,200702,13,"36,000",1,2005,테헤란로10길 27,, ,-,-
서울특별시 강남구 역삼동,828-76,828,76,(828-76),105.96,200707,23,"49,000",4,2005,테헤란로10길 27,, ,-,-
서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,200704,14,"75,000",21,2005,선릉로69길 20,, ,-,-
서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,84.991,200706,10,"114,000",13,2005,선릉로69길 20,, ,-,-
서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,200707,25,"71,700",23,2005,선릉로69길 20,, ,-,-
서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,200707,25,"67,000",9,2005,선릉로69길 20,, ,-,-
서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,84.991,200707,26,"110,000",2,2005,선릉로69길 20,, ,-,-
서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,200710,4,"67,300",10,2005,선릉로69길 20,, ,-,-
서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,200710,29,"67,000",8,2005,선릉로69길 20,, ,-,-
서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.947,200712,1,"67,000",9,2005,선릉로69길 20,, ,-,-
서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,59.606,200712,28,"67,500",18,2005,선릉로69길 20,, ,-,-
서울특별시 강남구 역삼동,823-7,823,7,강남역우정에쉐르,26.68,200702,5,"16,200",13,2004,테헤란로10길 10,, ,-,-
서울특별시 강남구 역삼동,823-7,823,7,강남역우정에쉐르,16.78,200702,5,"11,600",13,2004,테헤란로10길 10,, ,-,-
서울특별시 강남구 역삼동,823-7,823,7,강남역우정에쉐르,16.78,200702,28,"9,950",9,2004,테헤란로10길 10,, ,-,-
서울특별시 강남구 역삼동,823-7,823,7,강남역우정에쉐르,17.23,200703,21,"9,300",7,2004,테헤란로10길 10,, ,-,-
서울특별시 강남구 역삼동,823-7,823,7,강남역우정에쉐르,16.78,200703,27,"10,000",7,2004,테헤란로10길 10,, ,-,-
서울특별시 강남구 역삼동,823-7,823,7,강남역우정에쉐르,17.13,200704,25,"9,500",7,2004,테헤란로10길 10,, ,-,-
서울특별시 강남구 역삼동,794-19,794,19,강남한솔,50.62,200704,11,"8,800",6,2006,도곡로19길 17,, ,-,-
