시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
서울특별시 강남구 개포동,655-2,655,2,개포2차현대아파트(220),77.75,200808,26,"80,000",8,1988,언주로 103,, ,-,-
서울특별시 강남구 개포동,655-2,655,2,개포2차현대아파트(220),77.75,200812,11,"80,000",3,1988,언주로 103,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,200804,17,"89,000",4,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,200805,10,"81,000",5,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,200810,4,"73,000",1,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,200802,29,"102,500",4,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,200812,30,"74,500",6,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,134.3,200801,17,"147,000",11,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,134.3,200803,21,"153,000",14,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,134.3,200804,8,"152,000",6,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,134.3,200810,8,"141,000",6,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.87,200801,2,"65,000",5,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.64,200801,5,"65,000",3,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.38,200801,9,"103,000",3,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.38,200801,9,"100,000",3,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,41.98,200801,15,"79,000",5,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.87,200801,15,"65,200",1,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.87,200801,25,"65,500",2,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.64,200801,28,"101,000",5,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,45.26,200801,28,"79,000",2,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,45.26,200801,29,"79,000",3,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,41.98,200802,4,"80,000",3,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,41.98,200802,4,"78,000",4,1982,개포로 310,, ,-,-
