시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
서울특별시 강남구 개포동,655-2,655,2,개포2차현대아파트(220),77.75,201401,29,"55,000",7,1988,언주로 103,, ,-,-
서울특별시 강남구 개포동,655-2,655,2,개포2차현대아파트(220),77.75,201411,10,"59,500",4,1988,언주로 103,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,201404,3,"67,000",4,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,67.28,201407,24,"58,800",4,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,54.98,201408,29,"50,000",2,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,201409,11,"60,000",1,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,67.28,201409,15,"64,000",2,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,201412,5,"75,000",1,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,201402,15,"115,000",11,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201402,22,"110,000",9,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201403,6,"100,000",15,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201403,24,"78,500",6,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201404,24,"78,000",15,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201405,27,"104,000",6,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201406,11,"76,000",13,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201406,14,"103,000",5,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201407,16,"71,500",1,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201407,29,"76,000",6,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201408,8,"102,900",15,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201408,22,"104,000",6,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201408,24,"106,000",14,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,201409,18,"130,000",12,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,201409,29,"135,000",13,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201411,1,"107,000",4,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,168.42,201401,9,"125,000",6,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,134.3,201401,16,"116,000",12,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,153.8,201404,11,"114,000",11,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,134.3,201407,22,"116,000",14,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,153.8,201407,24,"122,000",18,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,134.3,201408,25,"117,000",9,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,153.8,201409,3,"135,000",15,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,134.3,201409,11,"107,000",20,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,168.42,201410,10,"147,000",20,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,134.3,201410,11,"112,000",4,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,170.32,201410,14,"114,500",1,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,168.42,201411,20,"128,000",15,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,134.3,201412,17,"113,500",6,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.87,201401,2,"53,800",1,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.38,201401,7,"76,500",2,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.64,201401,10,"77,000",2,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,41.98,201401,11,"65,000",3,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.64,201401,13,"55,300",2,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,49.56,201401,13,"81,000",2,1982,선릉로 7,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.64,201401,14,"54,000",1,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,42.55,201401,16,"65,000",3,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,58.08,201401,16,"90,000",4,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.64,201401,16,"55,800",3,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,58.08,201401,17,"90,000",5,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.38,201401,17,"77,500",3,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,56.57,201401,17,"93,700",5,1982,선릉로 7,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,42.55,201401,18,"67,200",4,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.87,201401,20,"58,000",4,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,42.55,201401,20,"67,300",2,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.64,201401,22,"79,500",1,1982,개포로 310,, ,-,-
