시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
서울특별시 강남구 개포동,655-2,655,2,개포2차현대아파트(220),77.75,201703,15,"80,000",7,1988,언주로 103,, ,-,-
서울특별시 강남구 개포동,655-2,655,2,개포2차현대아파트(220),77.75,201704,19,"85,000",2,1988,언주로 103,, ,-,-
서울특별시 강남구 개포동,655-2,655,2,개포2차현대아파트(220),77.75,201707,8,"89,900",1,1988,언주로 103,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,201704,13,"97,500",4,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,201704,17,"98,000",1,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,201705,16,"98,000",1,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,54.98,201705,21,"79,000",1,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,54.98,201705,22,"82,000",3,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,54.98,201705,23,"78,000",4,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,54.98,201706,2,"85,000",4,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,201707,23,"117,500",3,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,54.98,201707,29,"90,000",1,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,201712,8,"124,000",3,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,201712,22,"123,500",4,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,54.98,201712,28,"91,500",5,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,201702,13,"150,000",12,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201702,14,"108,000",11,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201703,4,"130,000",11,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201704,11,"110,000",9,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201705,5,"109,500",7,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201705,8,"111,000",12,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201705,12,"110,000",3,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201705,30,"115,100",2,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201705,31,"150,000",6,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,201707,10,"172,000",8,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201707,12,"120,000",8,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201707,14,"120,000",4,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,201707,16,"181,000",6,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,201707,19,"185,000",7,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201710,13,"152,000",1,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,201711,11,"182,000",8,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,201711,27,"170,000",8,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,161,201712,13,"185,000",6,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201712,16,"175,000",10,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,170.32,201702,6,"144,000",18,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,153.8,201703,7,"140,500",6,2004,개포로109길 69,, ,-,-
