시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
서울특별시 강남구 개포동,655-2,655,2,개포2차현대아파트(220),77.75,201107,9,"64,000",3,1988,언주로 103,, ,-,-
서울특별시 강남구 개포동,655-2,655,2,개포2차현대아파트(220),77.75,201107,28,"65,500",5,1988,언주로 103,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,67.28,201101,19,"70,500",3,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,201109,2,"85,000",5,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,67.28,201112,17,"68,000",1,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,104.43,201103,28,"88,000",8,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201105,30,"122,000",3,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201107,28,"110,000",12,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,652,652,0,개포우성3차,133.46,201109,16,"126,500",7,1984,개포로 307,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,168.42,201102,15,"155,000",22,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,12월 02일,12,2,개포자이,168.42,201109,27,"156,000",17,2004,개포로109길 69,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,42.55,201101,5,"80,300",3,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.38,201101,12,"90,000",3,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.44,201101,12,"69,000",3,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,41.98,201101,14,"7,650",4,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,41.98,201101,18,"80,000",3,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,41.98,201101,19,"80,000",1,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.64,201101,19,"93,000",3,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.64,201101,20,"67,500",1,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,41.98,201101,22,"80,500",5,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.64,201101,22,"94,000",4,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.64,201101,24,"68,000",1,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.38,201101,24,"93,000",5,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,58.08,201101,24,"114,000",5,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.87,201101,25,"69,800",1,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,42.55,201101,26,"81,000",1,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,41.98,201101,26,"81,300",5,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,56.57,201101,26,"113,000",2,1982,선릉로 7,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.87,201101,27,"70,000",2,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.64,201101,27,"94,000",2,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.64,201101,27,"94,500",1,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,56.57,201101,28,"114,700",2,1982,선릉로 7,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.38,201101,29,"94,000",3,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,56.57,201101,31,"113,700",3,1982,선릉로 7,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.87,201102,1,"69,900",1,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,58.08,201102,7,"115,000",5,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,41.98,201102,10,"83,000",5,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.64,201102,11,"95,000",2,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.64,201102,12,"93,500",1,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,49.56,201102,12,"100,500",1,1982,선릉로 7,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,42.55,201102,12,"83,000",2,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,50.64,201102,19,"92,800",2,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.87,201103,2,"68,000",2,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,49.56,201103,3,"97,000",5,1982,선릉로 7,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.44,201103,8,"68,400",5,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,49.56,201103,16,"95,000",2,1982,선릉로 7,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.64,201103,21,"69,000",4,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,42.55,201103,22,"14,000",2,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.87,201103,24,"69,000",5,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,41.98,201103,25,"83,000",4,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,35.64,201103,25,"72,000",5,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,58.08,201103,26,"114,000",5,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,42.55,201103,26,"10,000",2,1982,개포로 310,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,49.56,201103,28,"97,000",2,1982,선릉로 7,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,49.56,201103,29,"98,000",3,1982,선릉로 7,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,41.98,201103,29,"81,200",1,1982,개포로 ,, ,-,-
서울특별시 강남구 개포동,141,141,0,개포주공1단지,58.08,201103,29,"114,500",5,1982,개포로 ,, ,-,-
