시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
서울특별시 강남구 개포동,655-2,655,2,개포2차현대아파트(220),77.75,202104,15,"174,000",9,1988,언주로 103,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,202105,15,"195,000",5,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,202108,11,"200,000",3,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,202109,2,"220,000",2,1987,언주로 3,, ,-,-
서울특별시 강남구 개포동,658-1,658,1,개포6차우성아파트1동~8동,79.97,202112,4,"215,000",3,1987,언주로 3,, ,중개거래,서울 강남구
서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,74.66,202101,17,"245,000",7,2020,개포로 264,, ,-,-
서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,49.92,202105,22,"180,000",7,2020,개포로 264,, ,-,-
서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,49.92,202105,22,"180,000",7,2020,개포로 264,20210526, ,-,-
서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,59.92,202105,22,"198,500",18,2020,개포로 264,20210526, ,-,-
서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,59.92,202105,22,"198,500",18,2020,개포로 264,, ,-,-
서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,59.92,202105,31,"205,000",5,2020,개포로 264,, ,-,-
서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,59.92,202106,13,"210,000",5,2020,개포로 264,, ,-,-
서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,59.92,202106,13,"210,000",5,2020,개포로 264,, ,-,-
서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,49.92,202106,15,"185,000",6,2020,개포로 264,, ,-,-
서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,74.66,202108,17,"250,000",11,2020,개포로 264,, ,-,-
서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,59.92,202108,21,"199,500",6,2020,개포로 264,, ,-,-
서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,84.86,202108,25,"285,000",24,2020,개포로 264,, ,-,-
서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,84.86,202108,31,"275,000",5,2020,개포로 264,, ,-,-
